time,velocity,velocity_edited
2013-07-12 15:30:00,1.954,1.954
2013-07-12 15:35:00,1.892,1.892
2013-07-12 15:40:00,1.979,1.979
2013-07-12 15:45:00,1.876,1.876
2013-07-12 15:50:00,1.903,1.903
2013-07-12 15:55:00,2.008,2.008
2013-07-12 16:00:00,1.7730000000000001,1.7730000000000001
2013-07-12 16:05:00,1.774,1.774
2013-07-12 16:10:00,1.975,1.975
2013-07-12 16:15:00,1.8780000000000001,1.8780000000000001
2013-07-12 16:20:00,1.876,1.876
2013-07-12 16:25:00,1.9069999999999998,1.9069999999999998
2013-07-12 16:30:00,1.893,1.893
2013-07-12 16:35:00,1.837,1.837
2013-07-12 16:40:00,1.9280000000000002,1.9280000000000002
2013-07-12 16:45:00,1.891,1.891
2013-07-12 16:50:00,1.8780000000000001,1.8780000000000001
2013-07-12 16:55:00,1.9480000000000002,1.9480000000000002
2013-07-12 17:00:00,1.9040000000000001,1.9040000000000001
2013-07-12 17:05:00,1.9809999999999999,1.9809999999999999
2013-07-12 17:10:00,1.883,1.883
2013-07-12 17:15:00,1.911,1.911
2013-07-12 17:20:00,1.899,1.899
2013-07-12 17:25:00,1.9569999999999999,1.9569999999999999
2013-07-12 17:30:00,1.881,1.881
2013-07-12 17:35:00,1.9809999999999999,1.9809999999999999
2013-07-12 17:40:00,1.932,1.932
2013-07-12 17:45:00,1.965,1.965
2013-07-12 17:50:00,1.989,1.989
2013-07-12 17:55:00,2.06,2.06
2013-07-12 18:00:00,2.033,2.033
2013-07-12 18:05:00,2.0540000000000003,2.0540000000000003
2013-07-12 18:10:00,2.121,2.121
2013-07-12 18:15:00,2.056,2.056
2013-07-12 18:20:00,2.0469999999999997,2.0469999999999997
2013-07-12 18:25:00,1.9980000000000002,1.9980000000000002
2013-07-12 18:30:00,1.875,1.875
2013-07-12 18:35:00,1.972,1.972
2013-07-12 18:40:00,2.02,2.02
2013-07-12 18:45:00,1.8619999999999999,1.8619999999999999
2013-07-12 18:50:00,2.0709999999999997,2.0709999999999997
2013-07-12 18:55:00,2.068,2.068
2013-07-12 19:00:00,1.963,1.963
2013-07-12 19:05:00,1.9709999999999999,1.9709999999999999
2013-07-12 19:10:00,2.013,2.013
2013-07-12 19:15:00,1.92,1.92
2013-07-12 19:20:00,1.915,1.915
2013-07-12 19:25:00,2.039,2.039
2013-07-12 19:30:00,2.0469999999999997,2.0469999999999997
2013-07-12 19:35:00,2.002,2.002
2013-07-12 19:40:00,2.093,2.093
2013-07-12 19:45:00,2.005,2.005
2013-07-12 19:50:00,1.902,1.902
2013-07-12 19:55:00,1.835,1.835
2013-07-12 20:00:00,2.151,2.151
2013-07-12 20:05:00,1.985,1.985
2013-07-12 20:10:00,2.035,2.035
2013-07-12 20:15:00,1.9709999999999999,1.9709999999999999
2013-07-12 20:20:00,2.0909999999999997,2.0909999999999997
2013-07-12 20:25:00,1.871,1.871
2013-07-12 20:30:00,1.893,1.893
2013-07-12 20:35:00,1.901,1.901
2013-07-12 20:40:00,1.9369999999999998,1.9369999999999998
2013-07-12 20:45:00,1.973,1.973
2013-07-12 20:50:00,1.956,1.956
2013-07-12 20:55:00,1.945,1.945
2013-07-12 21:00:00,1.9869999999999999,1.9869999999999999
2013-07-12 21:05:00,1.8780000000000001,1.8780000000000001
2013-07-12 21:10:00,2.057,2.057
2013-07-12 21:15:00,2.083,2.083
2013-07-12 21:20:00,1.9869999999999999,1.9869999999999999
2013-07-12 21:25:00,1.994,1.994
2013-07-12 21:30:00,2.003,2.003
2013-07-12 21:35:00,2.09,2.09
2013-07-12 21:40:00,1.949,1.949
2013-07-12 21:45:00,1.828,1.828
2013-07-12 21:50:00,1.946,1.946
2013-07-12 21:55:00,2.041,2.041
2013-07-12 22:00:00,1.99,1.99
2013-07-12 22:05:00,2.016,2.016
2013-07-12 22:10:00,2.0380000000000003,2.0380000000000003
2013-07-12 22:15:00,1.949,1.949
2013-07-12 22:20:00,1.9,1.9
2013-07-12 22:25:00,2.02,2.02
2013-07-12 22:30:00,1.979,1.979
2013-07-12 22:35:00,1.985,1.985
2013-07-12 22:40:00,1.794,1.794
2013-07-12 22:45:00,1.942,1.942
2013-07-12 22:50:00,1.9269999999999998,1.9269999999999998
2013-07-12 22:55:00,1.992,1.992
2013-07-12 23:00:00,2.043,2.043
2013-07-12 23:05:00,2.1109999999999998,2.1109999999999998
2013-07-12 23:10:00,2.064,2.064
2013-07-12 23:15:00,2.0540000000000003,2.0540000000000003
2013-07-12 23:20:00,1.965,1.965
2013-07-12 23:25:00,1.955,1.955
2013-07-12 23:30:00,1.8840000000000001,1.8840000000000001
2013-07-12 23:35:00,1.966,1.966
2013-07-12 23:40:00,1.9609999999999999,1.9609999999999999
2013-07-12 23:45:00,1.99,1.99
2013-07-12 23:50:00,2.017,2.017
2013-07-12 23:55:00,1.99,1.99
2013-07-13 00:00:00,2.009,2.009
2013-07-13 00:05:00,1.9409999999999998,1.9409999999999998
2013-07-13 00:10:00,2.039,2.039
2013-07-13 00:15:00,2.032,2.032
2013-07-13 00:20:00,1.871,1.871
2013-07-13 00:25:00,2.039,2.039
2013-07-13 00:30:00,1.922,1.922
2013-07-13 00:35:00,1.932,1.932
2013-07-13 00:40:00,1.945,1.945
2013-07-13 00:45:00,1.886,1.886
2013-07-13 00:50:00,1.915,1.915
2013-07-13 00:55:00,1.923,1.923
2013-07-13 01:00:00,1.925,1.925
2013-07-13 01:05:00,1.9369999999999998,1.9369999999999998
2013-07-13 01:10:00,1.8619999999999999,1.8619999999999999
2013-07-13 01:15:00,1.8659999999999999,1.8659999999999999
2013-07-13 01:20:00,1.807,1.807
2013-07-13 01:25:00,1.9980000000000002,1.9980000000000002
2013-07-13 01:30:00,1.817,1.817
2013-07-13 01:35:00,1.91,1.91
2013-07-13 01:40:00,1.8119999999999998,1.8119999999999998
2013-07-13 01:45:00,1.881,1.881
2013-07-13 01:50:00,1.932,1.932
2013-07-13 01:55:00,1.775,1.775
2013-07-13 02:00:00,1.845,1.845
2013-07-13 02:05:00,1.8219999999999998,1.8219999999999998
2013-07-13 02:10:00,1.805,1.805
2013-07-13 02:15:00,1.8969999999999998,1.8969999999999998
2013-07-13 02:20:00,1.829,1.829
2013-07-13 02:25:00,1.854,1.854
2013-07-13 02:30:00,1.775,1.775
2013-07-13 02:35:00,1.828,1.828
2013-07-13 02:40:00,1.8219999999999998,1.8219999999999998
2013-07-13 02:45:00,1.7890000000000001,1.7890000000000001
2013-07-13 02:50:00,1.71,1.71
2013-07-13 02:55:00,1.749,1.749
2013-07-13 03:00:00,1.694,1.694
2013-07-13 03:05:00,1.83,1.83
2013-07-13 03:10:00,1.8259999999999998,1.8259999999999998
2013-07-13 03:15:00,1.754,1.754
2013-07-13 03:20:00,1.775,1.775
2013-07-13 03:25:00,1.7830000000000001,1.7830000000000001
2013-07-13 03:30:00,1.7690000000000001,1.7690000000000001
2013-07-13 03:35:00,1.76,1.76
2013-07-13 03:40:00,1.713,1.713
2013-07-13 03:45:00,1.819,1.819
2013-07-13 03:50:00,1.78,1.78
2013-07-13 03:55:00,1.88,1.88
2013-07-13 04:00:00,1.7690000000000001,1.7690000000000001
2013-07-13 04:05:00,1.6569999999999998,1.6569999999999998
2013-07-13 04:10:00,1.8159999999999998,1.8159999999999998
2013-07-13 04:15:00,1.8459999999999999,1.8459999999999999
2013-07-13 04:20:00,1.495,1.495
2013-07-13 04:25:00,1.7930000000000001,1.7930000000000001
2013-07-13 04:30:00,1.66,1.66
2013-07-13 04:35:00,1.7180000000000002,1.7180000000000002
2013-07-13 04:40:00,1.614,1.614
2013-07-13 04:45:00,0.0,1.666941
2013-07-13 04:50:00,1.7369999999999999,1.7369999999999999
2013-07-13 04:55:00,0.0,1.774266
2013-07-13 05:00:00,1.811,1.811
2013-07-13 05:05:00,1.784,1.784
2013-07-13 05:10:00,1.682,1.682
2013-07-13 05:15:00,1.77,1.77
2013-07-13 05:20:00,1.6840000000000002,1.6840000000000002
2013-07-13 05:25:00,1.831,1.831
2013-07-13 05:30:00,1.811,1.811
2013-07-13 05:35:00,1.8769999999999998,1.8769999999999998
2013-07-13 05:40:00,1.805,1.805
2013-07-13 05:45:00,1.714,1.714
2013-07-13 05:50:00,1.7209999999999999,1.7209999999999999
2013-07-13 05:55:00,1.8130000000000002,1.8130000000000002
2013-07-13 06:00:00,1.8130000000000002,1.8130000000000002
2013-07-13 06:05:00,1.921,1.921
2013-07-13 06:10:00,1.766,1.766
2013-07-13 06:15:00,1.9240000000000002,1.9240000000000002
2013-07-13 06:20:00,1.7,1.7
2013-07-13 06:25:00,1.7280000000000002,1.7280000000000002
2013-07-13 06:30:00,1.858,1.858
2013-07-13 06:35:00,1.7830000000000001,1.7830000000000001
2013-07-13 06:40:00,1.841,1.841
2013-07-13 06:45:00,1.746,1.746
2013-07-13 06:50:00,1.768,1.768
2013-07-13 06:55:00,1.824,1.824
2013-07-13 07:00:00,1.669,1.669
2013-07-13 07:05:00,1.8730000000000002,1.8730000000000002
2013-07-13 07:10:00,1.865,1.865
2013-07-13 07:15:00,1.899,1.899
2013-07-13 07:20:00,1.77,1.77
2013-07-13 07:25:00,1.81,1.81
2013-07-13 07:30:00,1.7109999999999999,1.7109999999999999
2013-07-13 07:35:00,1.6469999999999998,1.6469999999999998
2013-07-13 07:40:00,1.788,1.788
2013-07-13 07:45:00,1.95,1.95
2013-07-13 07:50:00,1.764,1.764
2013-07-13 07:55:00,1.883,1.883
2013-07-13 08:00:00,1.7180000000000002,1.7180000000000002
2013-07-13 08:05:00,1.949,1.949
2013-07-13 08:10:00,1.848,1.848
2013-07-13 08:15:00,1.8459999999999999,1.8459999999999999
2013-07-13 08:20:00,1.8519999999999999,1.8519999999999999
2013-07-13 08:25:00,1.867,1.867
2013-07-13 08:30:00,1.893,1.893
2013-07-13 08:35:00,1.956,1.956
2013-07-13 08:40:00,1.886,1.886
2013-07-13 08:45:00,1.964,1.964
2013-07-13 08:50:00,1.828,1.828
2013-07-13 08:55:00,1.906,1.906
2013-07-13 09:00:00,1.94,1.94
2013-07-13 09:05:00,1.965,1.965
2013-07-13 09:10:00,1.92,1.92
2013-07-13 09:15:00,1.9680000000000002,1.9680000000000002
2013-07-13 09:20:00,1.903,1.903
2013-07-13 09:25:00,1.983,1.983
2013-07-13 09:30:00,1.844,1.844
2013-07-13 09:35:00,2.0340000000000003,2.0340000000000003
2013-07-13 09:40:00,1.85,1.85
2013-07-13 09:45:00,1.885,1.885
2013-07-13 09:50:00,2.021,2.021
2013-07-13 09:55:00,1.882,1.882
2013-07-13 10:00:00,2.122,2.122
2013-07-13 10:05:00,1.984,1.984
2013-07-13 10:10:00,1.9369999999999998,1.9369999999999998
2013-07-13 10:15:00,2.052,2.052
2013-07-13 10:20:00,2.1180000000000003,2.1180000000000003
2013-07-13 10:25:00,1.962,1.962
2013-07-13 10:30:00,2.016,2.016
2013-07-13 10:35:00,2.144,2.144
2013-07-13 10:40:00,2.012,2.012
2013-07-13 10:45:00,2.028,2.028
2013-07-13 10:50:00,2.025,2.025
2013-07-13 10:55:00,2.075,2.075
2013-07-13 11:00:00,1.989,1.989
2013-07-13 11:05:00,2.001,2.001
2013-07-13 11:10:00,2.0140000000000002,2.0140000000000002
2013-07-13 11:15:00,2.126,2.126
2013-07-13 11:20:00,1.992,1.992
2013-07-13 11:25:00,2.198,2.198
2013-07-13 11:30:00,2.1319999999999997,2.1319999999999997
2013-07-13 11:35:00,1.964,1.964
2013-07-13 11:40:00,1.966,1.966
2013-07-13 11:45:00,2.073,2.073
2013-07-13 11:50:00,2.228,2.228
2013-07-13 11:55:00,2.021,2.021
2013-07-13 12:00:00,1.9969999999999999,1.9969999999999999
2013-07-13 12:05:00,2.1109999999999998,2.1109999999999998
2013-07-13 12:10:00,2.065,2.065
2013-07-13 12:15:00,2.041,2.041
2013-07-13 12:20:00,1.88,1.88
2013-07-13 12:25:00,1.972,1.972
2013-07-13 12:30:00,2.093,2.093
2013-07-13 12:35:00,2.101,2.101
2013-07-13 12:40:00,2.072,2.072
2013-07-13 12:45:00,1.9580000000000002,1.9580000000000002
2013-07-13 12:50:00,2.04,2.04
2013-07-13 12:55:00,2.092,2.092
2013-07-13 13:00:00,1.956,1.956
2013-07-13 13:05:00,2.168,2.168
2013-07-13 13:10:00,2.089,2.089
2013-07-13 13:15:00,1.992,1.992
2013-07-13 13:20:00,2.136,2.136
2013-07-13 13:25:00,2.005,2.005
2013-07-13 13:30:00,1.963,1.963
2013-07-13 13:35:00,1.975,1.975
2013-07-13 13:40:00,1.9769999999999999,1.9769999999999999
2013-07-13 13:45:00,1.8730000000000002,1.8730000000000002
2013-07-13 13:50:00,2.065,2.065
2013-07-13 13:55:00,2.031,2.031
2013-07-13 14:00:00,2.1319999999999997,2.1319999999999997
2013-07-13 14:05:00,1.9809999999999999,1.9809999999999999
2013-07-13 14:10:00,2.105,2.105
2013-07-13 14:15:00,1.9380000000000002,1.9380000000000002
2013-07-13 14:20:00,1.993,1.993
2013-07-13 14:25:00,1.954,1.954
2013-07-13 14:30:00,2.063,2.063
2013-07-13 14:35:00,2.0980000000000003,2.0980000000000003
2013-07-13 14:40:00,1.912,1.912
2013-07-13 14:45:00,2.013,2.013
2013-07-13 14:50:00,1.984,1.984
2013-07-13 14:55:00,2.008,2.008
2013-07-13 15:00:00,1.909,1.909
2013-07-13 15:05:00,2.108,2.108
2013-07-13 15:10:00,1.949,1.949
2013-07-13 15:15:00,1.995,1.995
2013-07-13 15:20:00,1.9669999999999999,1.9669999999999999
2013-07-13 15:25:00,1.906,1.906
2013-07-13 15:30:00,1.874,1.874
2013-07-13 15:35:00,1.8359999999999999,1.8359999999999999
2013-07-13 15:40:00,1.931,1.931
2013-07-13 15:45:00,1.848,1.848
2013-07-13 15:50:00,1.868,1.868
2013-07-13 15:55:00,1.9240000000000002,1.9240000000000002
2013-07-13 16:00:00,1.857,1.857
2013-07-13 16:05:00,1.952,1.952
2013-07-13 16:10:00,1.979,1.979
2013-07-13 16:15:00,2.039,2.039
2013-07-13 16:20:00,1.913,1.913
2013-07-13 16:25:00,1.785,1.785
2013-07-13 16:30:00,2.092,2.092
2013-07-13 16:35:00,2.012,2.012
2013-07-13 16:40:00,1.8840000000000001,1.8840000000000001
2013-07-13 16:45:00,2.019,2.019
2013-07-13 16:50:00,1.87,1.87
2013-07-13 16:55:00,2.032,2.032
2013-07-13 17:00:00,2.001,2.001
2013-07-13 17:05:00,1.869,1.869
2013-07-13 17:10:00,1.9409999999999998,1.9409999999999998
2013-07-13 17:15:00,2.062,2.062
2013-07-13 17:20:00,2.0380000000000003,2.0380000000000003
2013-07-13 17:25:00,1.8719999999999999,1.8719999999999999
2013-07-13 17:30:00,2.0780000000000003,2.0780000000000003
2013-07-13 17:35:00,1.9169999999999998,1.9169999999999998
2013-07-13 17:40:00,1.972,1.972
2013-07-13 17:45:00,1.962,1.962
2013-07-13 17:50:00,2.011,2.011
2013-07-13 17:55:00,1.931,1.931
2013-07-13 18:00:00,1.9869999999999999,1.9869999999999999
2013-07-13 18:05:00,1.8980000000000001,1.8980000000000001
2013-07-13 18:10:00,1.996,1.996
2013-07-13 18:15:00,1.867,1.867
2013-07-13 18:20:00,2.015,2.015
2013-07-13 18:25:00,1.8719999999999999,1.8719999999999999
2013-07-13 18:30:00,1.974,1.974
2013-07-13 18:35:00,1.963,1.963
2013-07-13 18:40:00,1.919,1.919
2013-07-13 18:45:00,1.974,1.974
2013-07-13 18:50:00,2.017,2.017
2013-07-13 18:55:00,1.8319999999999999,1.8319999999999999
2013-07-13 19:00:00,1.9469999999999998,1.9469999999999998
2013-07-13 19:05:00,1.9569999999999999,1.9569999999999999
2013-07-13 19:10:00,1.8359999999999999,1.8359999999999999
2013-07-13 19:15:00,2.0469999999999997,2.0469999999999997
2013-07-13 19:20:00,1.8880000000000001,1.8880000000000001
2013-07-13 19:25:00,2.052,2.052
2013-07-13 19:30:00,1.901,1.901
2013-07-13 19:35:00,2.051,2.051
2013-07-13 19:40:00,1.96,1.96
2013-07-13 19:45:00,1.921,1.921
2013-07-13 19:50:00,1.9069999999999998,1.9069999999999998
2013-07-13 19:55:00,1.8980000000000001,1.8980000000000001
2013-07-13 20:00:00,2.0380000000000003,2.0380000000000003
2013-07-13 20:05:00,2.08,2.08
2013-07-13 20:10:00,1.915,1.915
2013-07-13 20:15:00,2.103,2.103
2013-07-13 20:20:00,2.073,2.073
2013-07-13 20:25:00,2.0180000000000002,2.0180000000000002
2013-07-13 20:30:00,1.99,1.99
2013-07-13 20:35:00,1.9809999999999999,1.9809999999999999
2013-07-13 20:40:00,2.019,2.019
2013-07-13 20:45:00,1.89,1.89
2013-07-13 20:50:00,1.976,1.976
2013-07-13 20:55:00,1.786,1.786
2013-07-13 21:00:00,1.994,1.994
2013-07-13 21:05:00,1.975,1.975
2013-07-13 21:10:00,1.831,1.831
2013-07-13 21:15:00,1.973,1.973
2013-07-13 21:20:00,2.005,2.005
2013-07-13 21:25:00,1.915,1.915
2013-07-13 21:30:00,2.081,2.081
2013-07-13 21:35:00,2.02,2.02
2013-07-13 21:40:00,2.019,2.019
2013-07-13 21:45:00,1.9480000000000002,1.9480000000000002
2013-07-13 21:50:00,1.735,1.735
2013-07-13 21:55:00,2.001,2.001
2013-07-13 22:00:00,1.95,1.95
2013-07-13 22:05:00,1.895,1.895
2013-07-13 22:10:00,2.0340000000000003,2.0340000000000003
2013-07-13 22:15:00,2.09,2.09
2013-07-13 22:20:00,1.821,1.821
2013-07-13 22:25:00,2.011,2.011
2013-07-13 22:30:00,2.021,2.021
2013-07-13 22:35:00,1.9509999999999998,1.9509999999999998
2013-07-13 22:40:00,1.919,1.919
2013-07-13 22:45:00,1.9909999999999999,1.9909999999999999
2013-07-13 22:50:00,1.905,1.905
2013-07-13 22:55:00,1.982,1.982
2013-07-13 23:00:00,2.019,2.019
2013-07-13 23:05:00,2.031,2.031
2013-07-13 23:10:00,1.9869999999999999,1.9869999999999999
2013-07-13 23:15:00,1.869,1.869
2013-07-13 23:20:00,2.099,2.099
2013-07-13 23:25:00,1.94,1.94
2013-07-13 23:30:00,1.868,1.868
2013-07-13 23:35:00,1.916,1.916
2013-07-13 23:40:00,2.001,2.001
2013-07-13 23:45:00,1.921,1.921
2013-07-13 23:50:00,1.882,1.882
2013-07-13 23:55:00,1.985,1.985
2013-07-14 00:00:00,1.861,1.861
2013-07-14 00:05:00,1.8869999999999998,1.8869999999999998
2013-07-14 00:10:00,2.021,2.021
2013-07-14 00:15:00,1.89,1.89
2013-07-14 00:20:00,2.056,2.056
2013-07-14 00:25:00,1.943,1.943
2013-07-14 00:30:00,1.768,1.768
2013-07-14 00:35:00,1.871,1.871
2013-07-14 00:40:00,2.1069999999999998,2.1069999999999998
2013-07-14 00:45:00,2.011,2.011
2013-07-14 00:50:00,1.983,1.983
2013-07-14 00:55:00,1.8430000000000002,1.8430000000000002
2013-07-14 01:00:00,1.85,1.85
2013-07-14 01:05:00,1.8969999999999998,1.8969999999999998
2013-07-14 01:10:00,2.06,2.06
2013-07-14 01:15:00,1.9509999999999998,1.9509999999999998
2013-07-14 01:20:00,1.9780000000000002,1.9780000000000002
2013-07-14 01:25:00,1.882,1.882
2013-07-14 01:30:00,1.871,1.871
2013-07-14 01:35:00,1.828,1.828
2013-07-14 01:40:00,1.82,1.82
2013-07-14 01:45:00,1.8619999999999999,1.8619999999999999
2013-07-14 01:50:00,1.87,1.87
2013-07-14 01:55:00,1.83,1.83
2013-07-14 02:00:00,1.82,1.82
2013-07-14 02:05:00,1.838,1.838
2013-07-14 02:10:00,1.7890000000000001,1.7890000000000001
2013-07-14 02:15:00,1.845,1.845
2013-07-14 02:20:00,1.8319999999999999,1.8319999999999999
2013-07-14 02:25:00,1.8319999999999999,1.8319999999999999
2013-07-14 02:30:00,1.892,1.892
2013-07-14 02:35:00,1.722,1.722
2013-07-14 02:40:00,1.855,1.855
2013-07-14 02:45:00,1.838,1.838
2013-07-14 02:50:00,1.817,1.817
2013-07-14 02:55:00,1.7919999999999998,1.7919999999999998
2013-07-14 03:00:00,1.882,1.882
2013-07-14 03:05:00,1.7990000000000002,1.7990000000000002
2013-07-14 03:10:00,1.669,1.669
2013-07-14 03:15:00,1.5659999999999998,1.5659999999999998
2013-07-14 03:20:00,1.847,1.847
2013-07-14 03:25:00,1.7730000000000001,1.7730000000000001
2013-07-14 03:30:00,1.6769999999999998,1.6769999999999998
2013-07-14 03:35:00,1.834,1.834
2013-07-14 03:40:00,1.7309999999999999,1.7309999999999999
2013-07-14 03:45:00,1.7369999999999999,1.7369999999999999
2013-07-14 03:50:00,1.736,1.736
2013-07-14 03:55:00,1.7269999999999999,1.7269999999999999
2013-07-14 04:00:00,1.875,1.875
2013-07-14 04:05:00,1.7369999999999999,1.7369999999999999
2013-07-14 04:10:00,1.778,1.778
2013-07-14 04:15:00,1.723,1.723
2013-07-14 04:20:00,1.617,1.617
2013-07-14 04:25:00,1.719,1.719
2013-07-14 04:30:00,1.742,1.742
2013-07-14 04:35:00,1.7080000000000002,1.7080000000000002
2013-07-14 04:40:00,1.483,1.483
2013-07-14 04:45:00,1.609,1.609
2013-07-14 04:50:00,1.777,1.777
2013-07-14 04:55:00,1.7590000000000001,1.7590000000000001
2013-07-14 05:00:00,1.804,1.804
2013-07-14 05:05:00,1.78,1.78
2013-07-14 05:10:00,1.605,1.605
2013-07-14 05:15:00,1.8419999999999999,1.8419999999999999
2013-07-14 05:20:00,1.696,1.696
2013-07-14 05:25:00,1.608,1.608
2013-07-14 05:30:00,1.6440000000000001,1.6440000000000001
2013-07-14 05:35:00,1.761,1.761
2013-07-14 05:40:00,1.6969999999999998,1.6969999999999998
2013-07-14 05:45:00,1.724,1.724
2013-07-14 05:50:00,1.6119999999999999,1.6119999999999999
2013-07-14 05:55:00,1.652,1.652
2013-07-14 06:00:00,1.662,1.662
2013-07-14 06:05:00,1.75,1.75
2013-07-14 06:10:00,1.855,1.855
2013-07-14 06:15:00,1.73,1.73
2013-07-14 06:20:00,1.723,1.723
2013-07-14 06:25:00,1.695,1.695
2013-07-14 06:30:00,1.6980000000000002,1.6980000000000002
2013-07-14 06:35:00,1.766,1.766
2013-07-14 06:40:00,1.774,1.774
2013-07-14 06:45:00,1.6280000000000001,1.6280000000000001
2013-07-14 06:50:00,1.7719999999999998,1.7719999999999998
2013-07-14 06:55:00,1.831,1.831
2013-07-14 07:00:00,1.851,1.851
2013-07-14 07:05:00,1.715,1.715
2013-07-14 07:10:00,1.6840000000000002,1.6840000000000002
2013-07-14 07:15:00,1.8030000000000002,1.8030000000000002
2013-07-14 07:20:00,1.8,1.8
2013-07-14 07:25:00,1.8940000000000001,1.8940000000000001
2013-07-14 07:30:00,1.756,1.756
2013-07-14 07:35:00,1.7719999999999998,1.7719999999999998
2013-07-14 07:40:00,1.758,1.758
2013-07-14 07:45:00,1.713,1.713
2013-07-14 07:50:00,1.8030000000000002,1.8030000000000002
2013-07-14 07:55:00,1.7469999999999999,1.7469999999999999
2013-07-14 08:00:00,1.8880000000000001,1.8880000000000001
2013-07-14 08:05:00,1.815,1.815
2013-07-14 08:10:00,1.801,1.801
2013-07-14 08:15:00,1.837,1.837
2013-07-14 08:20:00,1.8419999999999999,1.8419999999999999
2013-07-14 08:25:00,1.93,1.93
2013-07-14 08:30:00,1.91,1.91
2013-07-14 08:35:00,1.909,1.909
2013-07-14 08:40:00,1.8769999999999998,1.8769999999999998
2013-07-14 08:45:00,1.84,1.84
2013-07-14 08:50:00,1.956,1.956
2013-07-14 08:55:00,1.9040000000000001,1.9040000000000001
2013-07-14 09:00:00,1.85,1.85
2013-07-14 09:05:00,1.879,1.879
2013-07-14 09:10:00,1.9269999999999998,1.9269999999999998
2013-07-14 09:15:00,1.9369999999999998,1.9369999999999998
2013-07-14 09:20:00,1.8719999999999999,1.8719999999999999
2013-07-14 09:25:00,1.929,1.929
2013-07-14 09:30:00,1.959,1.959
2013-07-14 09:35:00,1.935,1.935
2013-07-14 09:40:00,1.883,1.883
2013-07-14 09:45:00,2.06,2.06
2013-07-14 09:50:00,1.9780000000000002,1.9780000000000002
2013-07-14 09:55:00,1.9669999999999999,1.9669999999999999
2013-07-14 10:00:00,1.986,1.986
2013-07-14 10:05:00,1.972,1.972
2013-07-14 10:10:00,1.916,1.916
2013-07-14 10:15:00,2.127,2.127
2013-07-14 10:20:00,2.081,2.081
2013-07-14 10:25:00,2.08,2.08
2013-07-14 10:30:00,1.9809999999999999,1.9809999999999999
2013-07-14 10:35:00,2.1,2.1
2013-07-14 10:40:00,2.0540000000000003,2.0540000000000003
2013-07-14 10:45:00,1.962,1.962
2013-07-14 10:50:00,2.109,2.109
2013-07-14 10:55:00,2.136,2.136
2013-07-14 11:00:00,1.9669999999999999,1.9669999999999999
2013-07-14 11:05:00,1.99,1.99
2013-07-14 11:10:00,2.06,2.06
2013-07-14 11:15:00,2.016,2.016
2013-07-14 11:20:00,2.1430000000000002,2.1430000000000002
2013-07-14 11:25:00,1.986,1.986
2013-07-14 11:30:00,2.006,2.006
2013-07-14 11:35:00,2.042,2.042
2013-07-14 11:40:00,1.905,1.905
2013-07-14 11:45:00,2.037,2.037
2013-07-14 11:50:00,2.137,2.137
2013-07-14 11:55:00,1.969,1.969
2013-07-14 12:00:00,2.063,2.063
2013-07-14 12:05:00,2.01,2.01
2013-07-14 12:10:00,2.081,2.081
2013-07-14 12:15:00,2.116,2.116
2013-07-14 12:20:00,1.979,1.979
2013-07-14 12:25:00,2.062,2.062
2013-07-14 12:30:00,2.052,2.052
2013-07-14 12:35:00,2.101,2.101
2013-07-14 12:40:00,2.072,2.072
2013-07-14 12:45:00,2.14,2.14
2013-07-14 12:50:00,2.004,2.004
2013-07-14 12:55:00,2.093,2.093
2013-07-14 13:00:00,2.0709999999999997,2.0709999999999997
2013-07-14 13:05:00,2.075,2.075
2013-07-14 13:10:00,2.032,2.032
2013-07-14 13:15:00,1.858,1.858
2013-07-14 13:20:00,2.013,2.013
2013-07-14 13:25:00,2.046,2.046
2013-07-14 13:30:00,1.8619999999999999,1.8619999999999999
2013-07-14 13:35:00,2.025,2.025
2013-07-14 13:40:00,2.129,2.129
2013-07-14 13:45:00,1.92,1.92
2013-07-14 13:50:00,1.943,1.943
2013-07-14 13:55:00,1.9509999999999998,1.9509999999999998
2013-07-14 14:00:00,2.033,2.033
2013-07-14 14:05:00,1.755,1.755
2013-07-14 14:10:00,1.96,1.96
2013-07-14 14:15:00,2.009,2.009
2013-07-14 14:20:00,2.062,2.062
2013-07-14 14:25:00,2.031,2.031
2013-07-14 14:30:00,2.121,2.121
2013-07-14 14:35:00,2.024,2.024
2013-07-14 14:40:00,2.145,2.145
2013-07-14 14:45:00,2.035,2.035
2013-07-14 14:50:00,1.963,1.963
2013-07-14 14:55:00,1.9080000000000001,1.9080000000000001
2013-07-14 15:00:00,1.973,1.973
2013-07-14 15:05:00,1.921,1.921
2013-07-14 15:10:00,2.003,2.003
2013-07-14 15:15:00,2.006,2.006
2013-07-14 15:20:00,1.8940000000000001,1.8940000000000001
2013-07-14 15:25:00,2.092,2.092
2013-07-14 15:30:00,2.052,2.052
2013-07-14 15:35:00,1.969,1.969
2013-07-14 15:40:00,1.857,1.857
2013-07-14 15:45:00,2.066,2.066
2013-07-14 15:50:00,1.954,1.954
2013-07-14 15:55:00,2.112,2.112
2013-07-14 16:00:00,2.1,2.1
2013-07-14 16:05:00,1.9340000000000002,1.9340000000000002
2013-07-14 16:10:00,1.828,1.828
2013-07-14 16:15:00,2.138,2.138
2013-07-14 16:20:00,1.979,1.979
2013-07-14 16:25:00,2.009,2.009
2013-07-14 16:30:00,1.9869999999999999,1.9869999999999999
